episode;steps;reward;average
675;281;225.54032277443855;210.31967690347184
676;499;82.69709374899796;209.5212387905908
677;247;248.71483414268758;209.24683373732915
678;345;278.70071878590727;210.11235025118833
679;298;244.9780546245036;209.98418550884944
680;207;225.39109431704787;209.93153160868897
681;288;234.04343438357296;209.31740101990724
682;242;192.16560528703855;208.9721938278534
683;333;267.5326103484242;209.14384179051095
684;205;262.66766342652295;211.63867291609188
685;499;47.37911513208221;211.31502657952828
686;499;-19.811683542323337;208.66656458317848
687;499;155.263324993854;207.56200409854122
688;268;257.90408586896785;207.36499263470418
689;270;256.07389901454667;207.48070500402198
690;217;265.8773251084125;208.2784318875569
691;499;87.09627345831574;206.47154233240778
692;499;84.94000345698451;204.58228121508355
693;241;258.09530223566856;204.3518357833331
694;499;86.04368963115644;202.7956741950025
695;418;170.22557454478425;202.05397521896518
696;195;275.5126904202906;202.1065391379995
697;231;256.5659110044487;202.96609312801448
698;219;279.1211325542115;203.112991589161
699;476;-276.93858957655107;197.45305443714378
700;361;255.91116884994904;197.44167195350587
701;297;281.70691596703176;197.60372673393337
702;281;207.55199215956156;197.12775919605315
703;309;292.53730060404814;197.66469123214745
704;468;256.9365903230969;199.4148376519223
705;499;110.71081394066344;198.03676399535487
706;416;182.01361846149285;198.29655194748543
707;289;278.36182507134123;198.55445194596518
708;266;259.4352108789634;199.12651662820085
709;249;213.68183806745265;198.9511348059211
710;296;245.76123157769788;198.5983540690838
711;444;235.8306668053386;198.27640825427991
712;352;191.84411925608106;197.64489323336832
713;218;241.34968898303865;197.39981872425574
714;281;250.11608712757734;197.7449363936335
715;499;39.23999505075286;197.92942719857106
716;265;238.51425946831063;200.43093935943864
717;218;276.3476152770008;201.1768024227541
718;442;173.59250370166757;201.29120908158976
719;272;299.0825458613577;201.66753611911318
720;287;266.0387271391751;202.0013935454272
721;300;282.95306326649717;203.41551555912534
722;275;282.9735736617114;203.6077665695184
723;331;220.75353463623526;205.3123922898757
724;499;79.02992441902488;203.41734610632088
725;384;263.4033441839601;203.42908015816062
726;223;266.5948303544936;203.95177287153058
727;216;203.58005617718345;203.60496951334372
728;273;260.066661769656;203.6258020201792
729;260;271.46815029952796;204.12120564862838
730;499;46.58885146277068;202.13595545373704
731;270;254.0009529011352;202.57398425745544
732;210;-78.234875550563;201.38820391442889
733;348;268.2776311410349;203.26796750626556
734;309;270.6846830968315;203.8733518898447
735;334;195.7482691843301;204.58412686892396
736;373;192.09584842972419;204.23853427167597
737;288;285.2513649102531;205.1392392495255
738;392;215.36074793278817;206.28829259485806
739;209;-68.30256444421735;203.2132174646296
740;302;276.0576785941422;203.22848944964764
741;499;39.19331779266066;200.7913762216362
742;288;237.9510158235443;202.1825010982694
743;499;27.788945561926152;199.5655734825732
744;319;-71.40973213225796;196.11151070872154
745;499;17.613414711707875;193.7299728793808
746;326;255.86477351320303;195.3673111724901
747;283;286.1306022496649;195.540272249644
748;207;258.57300326230524;195.61583379745258
749;277;281.6051360329236;197.86006033213704
750;499;120.17523269185445;198.9994378770539
751;346;244.24821389389928;200.49464263449602
752;499;54.666707443724036;200.4976477101647
753;425;249.16326230114123;200.93222660030187
754;253;273.41167926498775;200.89719420679404
755;282;292.3622793585695;201.53002343863392
756;430;227.06644422863252;201.22518134604684
757;240;276.08078908610867;201.66734045730652
758;294;294.1637341083583;203.91455572643486
759;499;9.834958560328253;201.08963284475325
760;351;249.76986701412966;200.7871543234847
761;266;276.5959784762199;201.48709953893155
762;223;280.24621398565813;201.7325018547682
763;251;237.29943841664885;201.9084177899325
764;207;226.95762536280978;201.66636999121434
765;326;268.8839503771834;201.86551084687662
766;245;228.93231141966731;202.10563562051732
767;297;238.09394588769936;202.5293086141007
768;499;22.211897393017903;200.00595928976625
769;324;265.11043151338185;200.667422442275
770;371;218.21732522069766;200.2255515259195
771;205;235.68417417601714;200.07911866254955
772;238;263.39638389913483;200.52134736487184
773;235;258.7880729057172;201.0115446596749
774;236;273.0146516953604;201.48381972638734
775;239;257.5936749339536;201.80435324798248
776;254;210.04572320691904;203.07783954256172
777;266;257.0132798788624;203.16082399992345
778;233;278.1347416589035;203.1551642286534
779;267;262.1302649882394;203.32668633229076
780;233;269.09825813086536;203.7637579704289
781;345;228.41385756935995;203.70746220228682
782;265;258.32768632202476;204.36908301263665
783;284;252.60784285307375;204.21983533768315
784;234;239.50065302722246;203.98816523369015
785;228;253.18553037596786;206.04622938612903
786;259;278.33356060259047;209.0276818275782
787;244;262.35069089036955;210.0985554865433
788;379;246.51725332140356;209.98468716106765
789;234;293.30514123662056;210.35699958328843
790;330;277.53923087856765;210.47361864098994
791;246;253.85619599207135;212.1412178663275
792;280;243.79115895447723;213.72972942130247
793;234;306.5017972336011;214.21379437128178
794;236;233.98686101657677;215.69322608513596
795;268;288.6223435856367;216.8771937755445
796;192;271.92777029165813;216.8413445742582
797;273;239.19934324146942;216.6676788966284
798;200;251.9936810907965;216.39640438199424
799;212;242.73456162387143;221.59313589399846
800;349;248.17940763758958;221.51581828187489
801;276;267.57387558592586;221.3744878780638
802;336;243.1157000756013;221.73012495722426
803;297;263.05331878332686;221.43528513901703
804;225;267.1524516601786;221.53744375238787
805;269;249.1501568981706;222.9218371819629
806;462;254.43315730490886;223.64603257039704
807;323;213.7341454542947;222.99975577422657
808;251;279.36610083070593;223.19906467374403
809;256;251.7095946767538;223.57934223983705
810;311;-27.01943097267616;220.8515356143333
811;198;243.50746284731764;220.92830357475313
812;200;262.6880301588589;221.63674268378088
813;202;-16.30870812928545;219.06015871265757
814;258;232.33977032213653;218.8823955446032
815;197;244.82400774815716;220.93823567157722
816;214;241.48946319296624;220.96798770882378
817;286;218.88435391654298;220.39335509521922
818;236;275.70656568037504;221.41449571500627
819;301;276.46056407187683;221.18827589711145
820;499;155.41537074473467;220.08204233316704
821;205;236.85342606228926;219.621045961125
822;207;234.04980674389589;219.13180829194684
823;272;225.91485025404887;219.18342144812496
824;313;253.89579034225304;220.93208010735728
825;265;261.78762987479263;220.9159229642656
826;241;295.6674733809642;221.20664939453027
827;391;234.93239502807387;221.5201727830392
828;293;255.32616876647515;221.47276785300744
829;267;217.43516584839398;220.93243800849604
830;249;298.1716907272148;223.4482664011405
831;265;288.12276655961466;223.7894845377253
832;239;240.37452251300334;226.975578518361
833;237;296.7357104511257;227.26015931146182
834;230;279.61320517611904;227.34944453225475
835;499;142.5849681448092;226.8178115218595
836;222;238.35052331459073;227.2803582707082
837;327;302.28712989777637;227.45071592058343
838;499;71.67349746330459;226.01384341588857
839;246;272.33015633265427;229.4201706236573
840;251;265.6533318433071;229.31612715614898
841;208;223.93580431546485;231.16355202137697
842;278;303.931449902021;231.82335636216175
843;204;240.65654410569573;233.95203234759944
844;267;280.37027358079354;237.46983240472997
845;222;245.03493010267445;239.7440475586396
846;359;241.18121381174072;239.597211961625
847;197;253.39253905196253;239.26983132964796
848;188;247.75825911757937;239.1616838882007
849;413;230.88652152868178;238.65449774315832
850;281;271.47245583304164;240.16746997457017
851;201;239.2923822735981;240.11791165836715
852;368;249.83322687839944;242.0695768527139
853;292;263.56002197388216;242.21354444944132
854;231;282.34979617562067;242.30292561854768
855;223;271.59816760983415;242.09528450106035
856;196;267.8208319234708;242.50282837800867
857;291;253.7957030254514;242.2799775174021
858;211;241.15165047864352;241.74985668110497
859;261;259.03769139120186;244.2418840094137
860;227;277.9972844421185;244.52415818369357
861;226;254.45370440227754;244.30273544295414
862;275;286.605217286349;244.36632547596102
863;212;222.1231673706439;244.214562765501
864;277;287.38029528909533;244.81878946476388
865;233;298.0914417257067;245.11086437824915
866;195;232.57449567872482;245.1472862208397
867;206;286.7989721051086;245.63433648301384
868;259;221.5935017424931;247.62815252650853
869;209;282.1406733211353;247.79845494458613
870;247;257.68405984952744;248.1931222908744
871;203;272.15721051995416;248.5578526543138
872;251;300.8288499331673;248.9321773146541
873;261;255.57225595894556;248.9000191451864
874;219;12.821993715900163;246.29809256539178
875;400;271.076446539463;246.43292028144685
876;499;43.546878997366036;244.76793183935132
877;360;258.72108392896064;244.78500987985237
878;270;310.9198906978527;245.11286137024183
879;241;274.92592103594825;245.24081793071892
880;213;237.26771608748746;244.92251251028512
881;246;270.49071570931625;245.34328109168464
882;198;225.7453504383436;245.01745773284787
883;238;267.6519699533748;245.16789900385086
884;267;272.60787430369055;245.49897121661553
885;218;248.67834109499628;245.45389932380584
886;274;246.80063948020086;245.1385701125819
887;269;294.6314222151541;245.46137742582977
888;237;270.25254805809107;245.69873037319664
889;216;231.6540611737079;245.0822195725675
890;136;50.98978896754835;242.81672515345733
891;226;220.8536999016461;242.48670019255306
892;158;65.1184632896776;240.69997323590505
893;236;267.3803011765891;240.30875827533495
894;347;277.66435222507175;240.7455331874199
895;237;278.8566194911984;240.6478759464755
896;229;57.719398861054884;238.50579223216948
897;289;264.26095311099164;238.75640833086473
898;427;242.92227347628665;238.66569425471968
899;327;252.8252387134173;238.7666010256151
900;243;251.44504118556156;238.7992573610948
901;236;256.1638802298631;238.68515740753412
902;200;268.64898596802345;238.94049026645837
903;239;253.80517456680008;238.8480088242931
904;210;245.71906448177262;238.63367495250904
905;350;279.1159530265779;238.93333291379312
906;193;248.6797934165055;238.87579927490913
907;227;243.5463038640462;239.17392085900659
908;182;228.78827197081262;238.66814257040767
909;218;227.46231618996092;238.42566978553972
910;339;241.81304090756245;241.11399450434214
911;210;234.30342274517244;241.02195410332072
912;227;276.615114162635;241.16122494335843
913;274;272.39771330846713;244.04828915773595
914;100;-8.22628521595496;241.64262860235505
915;165;33.79406404259626;239.53232916529944
916;116;-74.64099328974916;236.3710246004723
917;252;245.64369779646725;236.6386180392715
918;205;269.29484704754213;236.5745008529432
919;181;38.40147600101139;234.1939099722345
920;227;230.6975317670361;234.94673158245755
921;200;271.24851235152664;235.2906824453499
922;275;274.47169732696835;235.69490135118065
923;272;243.19121874225283;235.86766503606268
924;114;-19.7273472722716;233.13143365991746
925;283;262.94001607349594;233.14295752190446
926;244;270.253849326145;232.88882128135631
927;289;233.9022312348429;232.87851964342397
928;233;239.5216276091551;232.72047423185077
929;205;49.576477607813786;231.04188734944498
930;201;273.4456468791057;230.7946269109639
931;366;231.37236166289063;230.2271228619967
932;203;262.3255352745616;230.44663298961225
933;309;258.33414770158606;230.06261736211687
934;210;245.93400121504382;229.72582532250607
935;230;242.991533177166;230.72989097282968
936;436;228.76550247294043;230.6340407644131
937;223;264.37216324878347;230.2548910979232
938;286;199.5589833372323;231.5337459566625
939;220;258.89925791080225;231.399436972444
940;322;266.0015852758322;231.40291950676925
941;215;283.53570756964444;231.99891853931106
942;217;255.97690338253238;231.51937307411615
943;360;270.29490574388643;231.81575669049806
944;242;238.4981086409489;231.39703504109963
945;225;238.62021572453352;231.33288789731822
946;242;229.34379057049136;231.21451366490572
947;215;201.98381450166158;230.70042641940273
948;282;273.6165936861642;230.95900976508858
949;222;277.1847194091123;231.42199174389287
950;226;311.13700546971063;231.81863724025956
951;192;225.2101975307789;231.67781539283135
952;493;233.30613959764506;231.5125445200238
953;227;284.00254062399046;231.71696970652488
954;187;251.19355406149006;231.40540728538355
955;231;245.154671970392;231.14097232898916
956;225;272.9038964618428;231.19180297437288
957;63;-26.406996966934713;228.38977597444898
958;499;146.30123709658355;227.44127184062836
959;98;-98.70340057073827;223.86386092100895
960;203;231.82606440570552;223.40214872064485
961;173;17.423634993275726;221.03184802655483
962;106;-89.68875867341845;217.26890826695714
963;276;255.92797941543603;217.6069563874051
964;138;-47.73286191163468;214.2558248153978
965;54;-149.7092279498199;209.7778181186425
966;220;241.23890446944668;209.86446220654972
967;124;-241.44611369702778;204.58201134852837
968;433;243.11449386784844;204.79722126978191
969;208;284.8339519989455;204.82415405656005
970;236;281.72659925168114;205.06457945058156
971;269;234.99633127007252;204.69297065808274
972;255;274.10446546550895;204.42572681340616
973;254;246.75406667488986;204.3375449205656
974;398;266.6166965297259;206.87549194870385
975;228;238.49709472960285;206.54969843060528
976;328;286.4351235357349;208.978580875989
977;242;200.52813373936405;208.396651374093
978;369;211.89793987253165;207.4064318658398
979;499;181.94390462751454;206.47661170175547
980;499;16.900007982026665;204.27293462070082
981;353;233.369353102135;203.90172099462904
982;239;249.8735265799846;204.14300275604546
983;239;269.85038081762696;204.16498686468796
984;126;-68.93613358550434;200.74954678579604
985;499;140.26149028418774;199.665378277688
986;318;272.80358909756563;199.92540777386165
987;455;226.35806218440058;199.24267417355406
988;242;272.1173439182624;199.2613221321558
989;368;177.70453482291987;198.72182686864792
990;193;232.00183799911255;200.53194735896355
991;345;259.4790637390792;200.91820099733783
992;256;251.91293066994612;202.78614567114056
993;276;299.7571545173127;203.10991420454778
994;109;-101.07848135569617;199.3224858687401
995;215;260.3315226854364;199.1372349006825
996;214;273.1882996629083;201.291923908701
997;296;287.9055192909427;201.5283695705005
998;220;247.54910944314537;201.57463793016916
999;252;208.40253724420955;201.13041091547703
