episode;steps;reward;average
680;340;277.95242263683747;244.22911997476498
681;194;279.56259499407224;246.61791778299673
682;258;274.217629004855;246.94341769151492
683;227;236.02361395900476;246.61736621191812
684;270;257.39969372819434;246.79054257257008
685;267;269.58136995154325;246.45081011651075
686;206;297.955661823098;246.79750586380473
687;263;217.52144962338383;246.45502361020036
688;276;268.7733744364423;246.21735583089014
689;258;225.99448668693393;245.89933554510912
690;293;279.38627875736154;245.8072564983153
691;235;242.52717047718656;245.62411638154992
692;229;304.75221194062493;246.42310234099818
693;284;239.64140307507225;246.18956486748303
694;390;296.44869433967835;246.6601290862345
695;241;260.7137670684276;246.2127299080788
696;271;216.92024326743427;245.7744379285846
697;361;264.44243196392574;245.71759567002405
698;320;259.3147967527181;245.79089174215724
699;181;244.6311724504362;245.45461990468263
700;238;259.31955331121003;245.45157383753823
701;407;282.98151396949595;247.15178412035723
702;174;268.1149414987283;253.61506611680616
703;182;260.0027376414906;253.43143469854382
704;176;282.05874854620834;253.43807028356733
705;244;264.2458079283973;254.62673636713706
706;271;273.8007267026602;254.6162506964343
707;302;230.07932386724772;254.4756124066072
708;325;295.7379401746748;254.74015138322778
709;270;294.9889308219693;255.36739178436673
710;211;279.3788581407692;255.35382993570383
711;276;287.02813884039244;255.30797469992223
712;387;266.10727632484895;255.53993025147668
713;214;252.33054085458897;256.0072004915032
714;237;287.90273819870373;256.6279236212619
715;499;136.3077087708323;255.269686032137
716;300;308.51594631390344;255.54439883534022
717;232;225.80510386977022;254.94754453870377
718;228;258.4503237239573;255.10074193579422
719;218;273.59413264504747;255.16942411141395
720;311;214.29522485431391;255.05789787244524
721;261;238.81849005067545;255.0373031159977
722;187;263.7520037462331;255.42547083672787
723;226;259.9699249041455;256.51398927410185
724;244;253.96898220094556;256.47044925960796
725;257;305.80440464266957;257.03152863738353
726;254;247.3387746712414;256.6444721161841
727;177;257.3317247353748;259.01217454640283
728;162;218.79593546028343;258.5127148373412
729;184;280.145142819552;258.8772791454742
730;280;262.5143214053984;259.9548414023452
731;245;280.24541222898665;260.1085037690701
732;218;266.6835001932068;260.5103626650813
733;185;271.8484911012765;260.5720824869025
734;259;204.04194875747433;259.8390101939783
735;499;165.91115704307148;258.26578969566856
736;252;281.38495109194787;258.45870346931713
737;218;274.8860732250601;258.75655286421267
738;245;257.2456688078244;258.51629763960744
739;234;241.97646103496828;258.25493160409394
740;235;271.5122159651345;258.45570268618025
741;264;272.1357379093258;258.1421614754014
742;282;268.1857309363605;258.2276859918486
743;231;298.3561936098937;258.6911591311346
744;314;244.50676283813726;258.8004668788611
745;266;241.1823709296383;258.62388092494075
746;304;224.19878682184756;258.1119090213183
747;257;272.57255719693944;258.3832006158827
748;205;286.065664535019;258.3165208142245
749;190;289.4421372451162;258.16766913252036
750;270;253.19436342030178;258.32049448518393
751;245;297.51925049475824;258.6796489697688
752;322;240.14832095987995;258.5041511001049
753;173;241.06063503540008;258.2612921698588
754;252;280.58390904118676;258.191295816929
755;232;275.65375472030814;258.12478404343557
756;234;256.85308647556167;257.7762141965423
757;336;257.3033681924788;257.63804098084347
758;229;263.3082155352886;258.9228617990303
759;280;256.3946671243761;258.52403269964526
760;174;256.3991395955616;258.9394062264966
761;321;288.65937682188314;258.80409096169734
762;333;239.05341395557485;258.7409230465311
763;139;45.85541809035729;256.3743643517477
764;214;253.99620053361653;256.229778666618
765;248;254.09092278363025;256.266645656862
766;193;242.66022557180946;255.83585276939849
767;154;1.1821522624369578;253.18300802831303
768;209;243.4307463013631;253.1180727875516
769;282;240.99185906268104;255.20891810738033
770;222;267.62826092888514;254.96388905338299
771;229;257.3677734452341;254.79626643366478
772;350;293.3098856458786;254.969332349617
773;204;209.5023764944538;254.64406970989734
774;223;312.8867033281591;255.03127642494943
775;499;153.54212234898216;253.9391372997002
776;388;258.85482302658306;254.1857596275501
777;252;293.6200936825494;254.63332855382933
778;185;282.66728120940127;254.97703484128374
779;299;268.6976889990748;255.02044245131844
780;300;291.30834639708985;255.15400168892094
781;499;135.46034214144993;253.71297916039478
782;253;259.0506040722696;253.56130891106892
783;308;195.46727597033322;253.1557455311822
784;199;273.46251196156624;253.31637371351587
785;226;260.8364845303933;253.22892485930439
786;231;266.8817514355045;252.91818575542842
787;260;146.47676444698004;252.20773890366442
788;268;300.1507163676021;252.521512322976
789;297;200.42943144948185;252.26586177060148
790;240;306.8909719860869;252.54090870288874
791;283;237.2522308348128;252.48815930646498
792;200;233.53542099625253;251.77599139702124
793;249;249.297233182606;251.87254969809663
794;499;190.23996129699975;250.81046236766983
795;367;280.169970382701;251.00502440081257
796;265;285.11781555318464;251.6870001236701
797;203;259.2264281381583;251.6348400854124
798;276;277.43910551600527;251.81608317304526
799;337;207.4206597128732;251.44397804566964
800;499;178.14658910964812;250.63224840365402
801;282;289.10738712331226;250.6935071351922
802;292;211.96631036292382;250.13202082383413
803;260;269.88304721514413;250.23082391957072
804;243;249.83278272701526;249.90856426137879
805;184;250.62009648679106;249.7723071469627
806;239;245.4665622277332;249.4889655022134
807;347;-142.56620172273202;245.76251024631355
808;400;185.34915422684756;244.65862238683533
809;246;240.35954490100528;244.11232852762572
810;366;217.6916726995604;243.49545667321362
811;499;45.58514903259851;241.08102677513568
812;273;262.78321791282247;241.04778619101543
813;204;282.7299902653774;241.35178068512332
814;286;296.48289019482974;241.4375822050846
815;320;219.4038801534491;242.26854391891072
816;273;266.86838908196574;241.85206834659138
817;138;-157.4163384652143;238.01985392324158
818;264;234.33494126197485;237.7787000986217
819;193;7.513371741972918;235.11789248959096
820;296;289.7683415040925;235.87262365608876
821;226;189.85457149351126;235.38298447051707
822;293;239.34102264151753;235.13887465946993
823;223;230.35752450130812;234.84275065544153
824;148;-23.7447120532796;232.06561371289934
825;227;213.35140739506244;231.14108374042323
826;293;218.94295159346706;230.85712550964553
827;299;178.3080684724167;230.06688894701585
828;215;270.6134450263348;230.58506404267638
829;201;294.4855340927078;230.72846795540798
830;258;250.53443799641033;230.60866912131806
831;274;168.29398478439043;229.48915484687214
832;244;275.21221666280917;229.57444201156818
833;187;183.59598044199635;228.69191690497544
834;187;273.2193612242844;229.3836910296435
835;354;228.603048406964;230.0106099432824
836;336;219.38682094447313;229.39062864180767
837;128;-117.53479830730447;225.466419926484
838;237;261.4304578360917;225.50826781676668
839;203;193.1772693975875;225.02027590039287
840;192;207.50105710137098;224.3801643117552
841;138;-34.098200786079275;221.31782492480116
842;360;285.56714766710314;221.49163909210856
843;240;262.0855701519039;221.12893285752867
844;234;263.31596089865343;221.31702483813385
845;263;196.08161382511702;220.86601726708864
846;323;163.4625580594392;220.25865497946458
847;188;240.4864960066344;219.93779436756154
848;142;-96.85064333802127;216.10863128883113
849;181;246.43458205870252;215.67855573696698
850;187;217.00024536946233;215.3166145564586
851;273;291.2999967779721;215.25442201929073
852;202;247.38730111080622;215.3268118208
853;329;262.24720185778483;215.5386774890238
854;97;-60.0257254555557;212.13258114405642
855;212;-342.60662672247963;205.9499773296286
856;174;261.1992815888858;205.99343928076178
857;139;-187.76557339136937;201.54274986492328
858;273;234.92423092825754;201.25891001885296
859;92;-28.173813160997767;198.41322521599923
860;234;244.1893952295907;198.2911277723395
861;131;-23.404923530738145;195.17048476881328
862;244;225.51760154372968;195.03512664469483
863;187;259.7194392900036;197.17376685669126
864;258;276.98768958781056;197.40368174723324
865;212;284.8102088011267;197.7108746074082
866;92;12.158029123774455;195.40585264292787
867;216;-209.8757585839258;193.2952735344642
868;293;198.75905326223983;192.84855660407302
869;295;172.74675917042057;192.16610560515036
870;243;272.79018657916777;192.2177248616532
871;174;-187.02682538029273;187.77377887339793
872;204;-227.15734234783963;182.5691065934608
873;175;22.498823632350735;180.69907106483979
874;181;220.18074795399855;179.77201151109819
875;307;200.09640722768046;180.23755435988517
876;266;242.32382685692;180.07224439818853
877;225;307.79364423428336;180.21397990370588
878;253;250.4031626315545;179.8913387179274
879;145;-218.68952827419338;175.01746654519468
880;93;25.28413235701595;172.357224404794
881;186;269.28842911557285;173.6955052745352
882;487;228.98037003387546;173.39480293415127
883;277;312.1313988874592;174.56144416332253
884;203;172.92388481371276;173.556057891844
885;194;274.9034559081925;173.696727605622
886;265;308.6524494236047;174.114434585503
887;192;268.8174234295329;175.3378411753285
888;215;244.07214177699993;174.77705542942246
889;243;232.6913453261426;175.0996745681891
890;329;245.1127360429603;174.48189220875784
891;199;264.658091550253;174.75595081591223
892;176;287.9183296735805;175.29977990268551
893;97;18.742114843375504;172.99422871929318
894;152;279.6550521234864;173.88837962755807
895;375;242.99436946752806;173.5166236184063
896;261;282.4801769960641;173.4902472328351
897;202;225.23230161150855;173.1503059675686
898;296;247.8559889306128;172.8544748017147
899;177;251.42756361916642;173.29454384077764
900;224;281.12221328709813;174.3243000825521
901;206;292.5642639592867;174.3588688509119
902;247;262.7274346866258;174.8664800941489
903;238;279.94264524037555;174.9670760744012
904;271;233.16064810555397;174.80035472818662
905;206;254.08926345310383;174.83504639784974
906;186;278.14576711441987;175.16183844671662
907;208;277.9526870538826;179.36702733448274
908;224;256.4220548166662;180.07775634038094
909;316;293.8787492309346;180.61294838368022
910;197;280.0107836935083;181.23613949361973
911;232;244.11605202207267;183.22144852351448
912;190;296.34563897067085;183.5570727340929
913;276;236.1027552298975;183.09080038373813
914;123;-225.49627745029736;177.87100870728685
915;378;281.08839370480143;178.4878538428004
916;176;264.22525766117485;178.4614225285925
917;182;257.17983986474655;182.6073843118921
918;499;129.01281437327538;181.5541630430051
919;199;298.8845107612359;184.46787443319772
920;195;282.1184838643977;184.39137585680078
921;185;262.1477619394627;185.11430776126028
922;284;253.67269607744768;185.2576244956196
923;186;242.58489409412573;185.37989819154774
924;235;293.2565878736714;188.54991119081726
925;191;270.0353339936115;189.11675045680272
926;277;207.92959285934944;189.00661686946157
927;217;234.35206282629653;189.56705681300033
928;210;261.6009398873148;189.4769317616102
929;196;286.1633506122338;189.39370992680546
930;332;252.9083032825353;189.4174485796667
931;213;267.71720678716974;190.41168079969447
932;262;227.33220094640228;189.93288064253045
933;205;262.27554660264593;190.71967630413693
934;237;274.3768249432062;190.73125094132615
935;193;274.8464072033895;191.1936845292904
936;273;282.2657055806786;191.8224733756524
937;351;286.22625688434005;195.8600839275689
938;262;255.86785122021644;195.80445786141013
939;335;263.1119995536318;196.50380516297056
940;195;278.6566721456045;197.2153613134129
941;209;280.5312602444925;200.36165592371864
942;331;263.19070142904377;200.13789146133803
943;221;253.32688607785377;200.05030462059756
944;445;227.17336509592948;199.68887866257035
945;274;241.13146899930973;200.13937721431222
946;184;248.41483045833854;200.98889993830122
947;256;292.689304290769;201.51092802114255
948;247;259.192098429888;205.07135543882166
949;230;259.4184849705274;205.2011944679399
950;277;235.81213989238157;205.3893134131691
951;499;89.1958621509837;203.36827206689918
952;262;248.1543736133208;203.37594279192436
953;499;96.84508293230984;201.7219216026696
954;156;268.4938815707103;205.00711767293225
955;292;254.91341260334613;210.98231806619052
956;184;244.51819094476207;210.81550715974925
957;239;278.89377007085454;215.48210059437156
958;186;285.80393062562575;215.99089759134523
959;285;228.9287450619326;218.56192317357454
960;188;266.7682436891696;218.78771165817034
961;369;284.7032352811106;221.86879324628876
962;240;259.3836056749203;222.20745328760074
963;174;230.71378760975654;221.91739677079818
964;261;260.3862160354083;221.7513820352742
965;187;218.78331796404692;221.09111312690337
966;141;27.598110600842986;221.24551394167406
967;231;313.61681933677073;226.48043972088104
968;358;207.87532806604764;226.57160246891917
969;422;204.04549120698135;226.88458978928472
970;311;220.88752463640216;226.36556316985704
971;231;250.84114506864776;230.7442428743465
972;199;248.872857772254;235.5045448755474
973;305;311.39557601537643;238.39351239937764
974;257;235.71031035625086;238.5488080234002
975;499;116.44489443299095;237.71229289545332
976;467;239.60855769873558;237.6851402038715
977;228;235.98603296975452;236.9670640912262
978;499;50.30211987100448;234.96605366362067
979;280;247.3295536749811;239.62624448311246
980;158;262.4039126421882;241.99744228596418
981;197;277.034233461461;242.07490032942306
982;230;222.24612555185348;242.00755788460282
983;178;236.94855774217805;241.25572947315
984;324;198.24179003996497;241.50890852541252
985;258;228.4491712078852;241.0443656784094
986;377;232.84005552425415;240.2862417394159
987;408;199.8058619313593;239.5961261244342
988;198;229.74564367393634;239.4528611434036
989;210;277.5460756295221;239.9014084464374
990;212;265.7983773475363;240.10826485948309
991;269;231.48706462780106;239.7765545902586
992;180;252.7377136958966;239.4247484304817
993;281;276.26693881991196;241.99999667024713
994;224;232.89932599083062;241.53243940892054
995;349;276.83852231821527;241.87088093742747
996;294;247.83337635944713;241.52441293106122
997;161;246.36804402012623;241.73577035514748
998;499;194.97981505217115;241.20700861636303
999;207;271.67817539923595;241.4095147341637
